time,open,high,low,close,volume
1568665800,10156.07,10207.36,10147.67,10205.02,479.994
1568667600,10205.12,10329.38,10204.7,10294.36,622.7449999999998
1568669400,10295.06,10303.15,10278.97,10280.25,353.0049999999999
1568671200,10282.77,10308.27,10276.21,10285.0,410.72900000000004
1568673000,10285.0,10289.02,10276.0,10283.64,411.14399999999995
1568674800,10284.84,10287.95,10241.68,10251.97,408.25700000000006
1568676600,10252.9,10258.23,10228.92,10249.27,380.0660000000001
1568678400,10257.3,10261.36,10224.48,10229.12,447.53899999999993
1568680200,10229.2,10248.95,10175.2,10216.78,492.984
1568682000,10216.35,10224.62,10194.39,10215.31,398.36600000000004
1568683800,10215.33,10238.95,10207.38,10209.45,474.39799999999997
1568685600,10208.81,10224.13,10204.53,10212.4,390.34299999999996
1568687400,10212.11,10232.07,10210.3,10223.97,429.58
1568689200,10224.11,10224.72,10187.88,10205.72,434.85699999999997
1568691000,10205.72,10230.44,10201.19,10224.09,487.94699999999995
1568692800,10225.02,10230.79,10206.43,10210.6,420.908
1568694600,10210.45,10220.12,10192.69,10193.85,484.68999999999994
1568696400,10193.21,10215.07,10191.24,10194.62,497.762
1568698200,10194.61,10201.5,10165.0,10195.82,592.0669999999999
1568700000,10194.31,10201.86,10179.84,10194.09,449.03099999999995
1568701800,10193.21,10198.0,10184.08,10188.46,455.12300000000005
1568703600,10189.7,10213.23,10189.19,10191.85,447.50299999999993
1568705400,10192.05,10214.3,10191.7,10201.89,506.44700000000006
1568707200,10202.92,10205.81,10175.9,10186.54,477.6779999999999
1568709000,10186.68,10191.3,10165.34,10171.85,486.30099999999993
1568710800,10171.2,10172.03,10136.77,10156.49,535.793
1568712600,10156.55,10168.44,10149.37,10162.73,475.0880000000001
1568714400,10161.19,10181.6,10161.19,10177.97,513.642
1568716200,10176.81,10182.47,10167.02,10170.39,448.11600000000016
1568718000,10170.3,10178.72,10158.0,10170.1,469.88200000000006
1568719800,10169.33,10177.24,10161.44,10163.0,384.5409999999999
1568721600,10162.7,10228.54,10151.62,10178.45,659.0700000000003
1568723400,10180.88,10224.21,10180.88,10215.17,516.203
1568725200,10215.1,10244.27,10206.55,10216.87,453.7419999999999
1568727000,10217.64,10221.46,10173.22,10185.92,463.6490000000001
1568728800,10185.57,10203.13,10173.89,10181.0,414.9439999999999
1568730600,10180.01,10220.23,10178.0,10212.29,423.47700000000003
1568732400,10212.07,10225.16,10198.98,10219.15,452.0599999999999
1568734200,10219.15,10225.16,10197.8,10201.14,476.82700000000006
1568736000,10201.09,10261.41,10200.39,10227.36,602.3140000000001
1568737800,10226.8,10261.31,10224.75,10252.0,495.219
1568739600,10254.32,10259.63,10231.51,10235.0,393.42099999999994
1568741400,10235.0,10262.49,10231.66,10252.14,419.554
1568743200,10251.56,10257.27,10215.71,10217.38,390.538
1568745000,10216.42,10237.49,10214.64,10225.76,500.2460000000001
1568746800,10228.58,10256.66,10217.56,10251.24,457.431
1568748600,10252.8,10256.84,10242.99,10255.91,424.73900000000003
1568750400,10256.52,10264.93,10222.07,10256.72,466.15500000000003
1568752200,10256.82,10270.63,10244.0,10244.0,448.092
1568754000,10243.53,10265.6,10222.85,10226.73,469.60200000000003
1568755800,10228.23,10232.12,10192.09,10212.18,527.412
1568757600,10212.7,10236.92,10198.06,10216.96,498.5350000000001
1568759400,10216.27,10229.17,10215.31,10225.16,402.4029999999999
1568761200,10225.86,10237.78,10188.0,10192.8,498.19899999999984
1568763000,10192.28,10210.18,10171.37,10186.52,465.189
1568764800,10183.87,10217.25,10183.87,10201.59,463.033
1568766600,10201.59,10218.0,10197.56,10217.85,411.138
1568768400,10217.52,10256.65,10208.23,10248.3,496.2109999999999
1568770200,10246.58,10256.11,10232.98,10245.46,444.854
1568772000,10245.57,10252.5,10227.54,10231.14,451.635
1568773800,10229.98,10233.48,10212.21,10221.31,495.368
1568775600,10222.22,10227.2,10203.23,10207.95,435.335
1568777400,10208.65,10211.65,10192.04,10206.05,375.90400000000005
1568779200,10206.02,10219.78,10200.35,10208.97,416.704
1568781000,10208.97,10220.07,10200.88,10218.18,466.23100000000005
1568782800,10218.13,10228.41,10210.35,10220.16,441.818
1568784600,10220.22,10221.5,10196.26,10198.72,431.491
1568786400,10197.7,10212.52,10194.45,10207.39,481.6030000000001
1568788200,10208.31,10213.19,10194.0,10194.72,420.086
1568790000,10194.0,10201.0,10185.6,10195.04,419.8430000000001
1568791800,10194.58,10216.0,10193.8,10198.54,353.728
1568793600,10199.39,10199.47,10176.0,10176.0,412.30099999999993
1568795400,10176.0,10189.38,10150.0,10164.0,489.0810000000001
1568797200,10164.14,10185.71,10153.0,10178.06,439.71399999999994
1568799000,10177.26,10184.21,10165.0,10174.08,398.8989999999999
1568800800,10174.39,10195.64,10174.39,10191.25,407.814
1568802600,10190.79,10194.4,10175.01,10179.07,371.2870000000001
1568804400,10179.07,10179.78,10165.0,10170.39,338.84900000000005
1568806200,10170.76,10173.4,10150.0,10156.12,399.57199999999995
1568808000,10156.7,10210.0,10097.92,10205.56,824.7459999999999
1568809800,10205.97,10209.0,10179.06,10190.14,432.96400000000006
1568811600,10188.89,10203.37,10182.51,10182.51,427.23999999999995
1568813400,10183.21,10184.72,10172.31,10178.66,369.29799999999994
1568815200,10179.78,10186.22,10162.5,10185.49,475.392
1568817000,10186.03,10193.36,10166.02,10173.02,546.446
1568818800,10172.13,10182.34,10151.0,10158.65,452.46500000000003
1568820600,10159.65,10175.0,10158.65,10172.91,474.52900000000005
1568822400,10172.84,10204.51,10132.51,10189.79,637.241
1568824200,10189.52,10201.29,10187.97,10191.48,427.3959999999999
1568826000,10191.11,10196.01,10182.94,10193.34,391.424
1568827800,10193.1,10194.16,10176.9,10187.83,450.60200000000003
1568829600,10186.17,10212.25,10173.61,10187.25,387.87799999999993
1568831400,10187.68,10188.57,10166.59,10179.73,404.94599999999997
1568833200,10180.81,10191.91,10170.0,10170.01,302.22499999999997
1568835000,10170.0,10180.0,10166.54,10171.17,338.994
1568836800,10172.65,10191.6,10143.0,10173.98,440.09600000000006
1568838600,10175.36,10208.0,10175.36,10189.71,487.0399999999999
1568840400,10189.53,10205.0,10188.26,10204.86,432.66499999999996
1568842200,10203.17,10206.81,10188.0,10195.96,360.7200000000001
1568844000,10196.05,10211.9,10167.96,10183.51,430.74099999999993
1568845800,10182.94,10187.29,10162.46,10173.13,396.5520000000002
1568847600,10173.36,10180.0,10160.0,10179.3,327.6509999999999
1568849400,10179.3,10180.11,10154.45,10155.16,351.14500000000004
1568851200,10155.16,10185.55,10145.0,10171.7,414.75800000000004
1568853000,10172.45,10181.0,10160.79,10177.46,351.0090000000001
1568854800,10178.18,10178.23,10155.99,10163.34,278.779
1568856600,10163.16,10164.15,10121.4,10124.97,381.487
1568858400,10127.66,10144.83,10096.9,10123.39,735.952
1568860200,10123.24,10124.4,10081.56,10093.66,625.407
1568862000,10093.66,10094.44,9530.02,9760.21,1287.382
1568863800,9761.96,9832.16,9753.51,9821.97,578.3680000000002
1568865600,9820.96,9823.2,9780.75,9786.21,582.2070000000001
1568867400,9783.38,9826.81,9782.41,9821.91,394.98600000000005
1568869200,9821.84,9870.07,9819.48,9868.1,530.7810000000001
1568871000,9868.52,9916.0,9862.83,9893.16,543.3089999999999
1568872800,9893.02,9893.02,9862.63,9866.54,445.7420000000001
1568874600,9864.3,9885.11,9851.0,9867.99,456.0470000000001
1568876400,9868.69,9871.0,9855.32,9865.11,428.36899999999997
1568878200,9865.07,9888.61,9859.59,9872.38,514.8639999999999
1568880000,9872.71,9891.59,9853.01,9891.59,530.8110000000001
1568881800,9890.77,9891.67,9873.35,9880.43,483.07499999999993
1568883600,9880.35,9895.37,9861.14,9864.0,487.38000000000005
1568885400,9862.37,9891.0,9859.75,9877.09,396.094
1568887200,9877.17,9883.53,9831.09,9842.07,444.63900000000007
1568889000,9842.0,9862.0,9826.95,9848.7,587.764
1568890800,9849.98,9861.14,9843.83,9850.0,449.185
1568892600,9850.0,9862.79,9820.0,9856.5,480.3119999999999
1568894400,9856.5,9873.0,9845.11,9868.2,506.313
1568896200,9868.2,9893.57,9866.29,9873.01,459.42199999999997
1568898000,9872.0,9884.36,9863.69,9870.0,490.857
1568899800,9870.0,9874.9,9858.56,9860.69,502.442
1568901600,9862.1,9864.63,9853.55,9855.73,349.9799999999999
1568903400,9857.36,9862.0,9848.45,9852.37,433.5930000000001
1568905200,9852.62,9866.61,9846.97,9862.07,425.6969999999999
1568907000,9862.19,9882.69,9860.47,9880.36,409.485
1568908800,9882.0,9973.72,9875.25,9963.58,797.9309999999999
1568910600,9967.1,10109.51,9966.17,10030.83,913.5509999999997
1568912400,10032.94,10095.91,10020.25,10046.14,776.517
1568914200,10046.13,10046.21,10018.92,10018.92,435.844
1568916000,10018.69,10060.0,10005.07,10043.45,424.63599999999997
1568917800,10043.41,10048.43,10017.2,10027.59,467.355
1568919600,10029.07,10030.49,10017.0,10024.65,428.8250000000001
1568921400,10026.55,10095.87,10017.0,10086.98,626.713
1568923200,10088.91,10331.62,10088.91,10253.17,2071.6200000000003
1568925000,10256.0,10273.09,10210.0,10240.33,543.8739999999999
1568926800,10242.72,10277.92,10233.81,10275.23,282.13399999999996
1568928600,10274.99,10276.98,10237.97,10239.05,440.7989999999999
1568930400,10239.0,10246.71,10215.93,10237.95,509.38700000000006
1568932200,10238.1,10241.31,10202.51,10207.64,639.238
1568934000,10208.12,10237.5,10206.25,10228.57,441.68100000000004
1568935800,10230.58,10257.27,10226.48,10245.3,442.15299999999996
1568937600,10247.7,10279.3,10235.0,10240.07,697.273
1568939400,10240.77,10260.23,10218.86,10223.11,483.076
1568941200,10223.62,10239.54,10210.0,10235.04,509.722
1568943000,10234.23,10237.57,10184.95,10195.7,485.07399999999996
1568944800,10194.33,10214.99,10181.43,10197.38,497.75900000000007
1568946600,10196.52,10198.91,10154.7,10175.34,520.115
1568948400,10174.79,10204.12,10174.09,10179.07,450.0410000000001
1568950200,10177.7,10240.81,10177.7,10214.76,587.7969999999999
1568952000,10212.78,10219.87,10189.38,10196.51,433.23900000000003
1568953800,10195.19,10222.92,10194.96,10198.97,448.36899999999997
1568955600,10198.37,10202.68,10166.89,10184.14,504.49600000000015
1568957400,10182.41,10191.1,10160.35,10161.05,518.183
1568959200,10161.66,10191.4,10161.01,10165.01,515.908
1568961000,10166.09,10178.92,10148.99,10168.3,482.6670000000001
1568962800,10169.4,10185.11,10159.34,10178.3,431.88300000000004
1568964600,10177.85,10185.93,10150.42,10156.45,371.949
1568966400,10156.11,10187.1,10151.12,10165.07,420.93100000000004
1568968200,10164.9,10166.65,10128.51,10139.58,511.4870000000001
1568970000,10141.66,10146.72,10121.3,10142.79,380.88100000000003
1568971800,10142.06,10148.32,10138.06,10144.17,443.18699999999995
1568973600,10143.58,10178.28,10143.58,10172.56,448.31499999999994
1568975400,10171.88,10171.88,10152.2,10155.56,380.26
1568977200,10152.47,10165.0,10141.49,10154.9,448.8929999999999
1568979000,10155.36,10175.0,10149.41,10173.72,420.20500000000004
1568980800,10172.45,10216.82,10168.19,10191.88,624.6739999999999
1568982600,10192.9,10236.19,10189.5,10217.85,554.693
1568984400,10218.54,10226.15,10193.34,10193.76,466.9279999999999
